Classifier,Metaparameters,Word Representation,Preprocessing,F1 Score,Train Time,Test time
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 2}",CountStandardBowMapper,AllPreprocess,0.508080398525839,0.004999637603759766,0.30451273918151855
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 1}",CountStandardBowMapper,AllPreprocess,0.524570953022791,0.004999637603759766,0.43520116806030273
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 2}",CountStandardBowMapper,AllPreprocess,0.5044850947871143,0.00400090217590332,0.2942066192626953
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 1}",CountStandardBowMapper,AllPreprocess,0.5156830765886014,0.003920316696166992,0.42629337310791016
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 2}",CountStandardBowMapper,AllPreprocess,0.528518754514291,0.006998777389526367,0.28213000297546387
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 1}",CountStandardBowMapper,AllPreprocess,0.5173456845862159,0.006002902984619141,0.4020652770996094
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 2}",CountStandardBowMapper,AllPreprocess,0.5249970092279589,0.004992246627807617,0.25728678703308105
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 1}",CountStandardBowMapper,AllPreprocess,0.5253462330081319,0.006997346878051758,0.4392662048339844
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 2}",CountStandardBowMapper,AllPreprocess,0.5234905184365798,0.005000114440917969,0.3058948516845703
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 1}",CountStandardBowMapper,AllPreprocess,0.5241903824075003,0.0040895938873291016,0.46045589447021484
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 2}",CountStandardBowMapper,AllPreprocess,0.5153560602729929,0.00497889518737793,0.3015906810760498
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 1}",CountStandardBowMapper,AllPreprocess,0.540116743714421,0.005048036575317383,0.49413561820983887
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 2}",CountStandardBowMapper,AllPreprocess,0.5433941270050693,0.006998300552368164,0.3294849395751953
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 1}",CountStandardBowMapper,AllPreprocess,0.5415855872365191,0.003992557525634766,0.48073649406433105
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 2}",CountStandardBowMapper,AllPreprocess,0.531759788533252,0.004000663757324219,0.2923398017883301
